"Enable Charts","рисовать графики?"
"Enable this option if you want the charts to be displayed on Dashboard.","Включите эту опцию, если Вы хотите видеть графики на странице административной сводки."
"Enable this option only if you have SSL available.","Включайте эту опцию, только если Вы уже настроили протокол HTTPS на веб-сервере и установили сертификат SSL.<br/>Включение этой опции при ненастроенном HTTP / SSL приведёт к неработоспособности магазина.<br/>Вы также можете воспользоваться платной <a target='_blank' href='http://magento-forum.ru/topic/5145/'>услугой настройки HTTPS / сертификата SSL</a>."
"Encryption Key","шифровальный ключ"
"File System","файловая система"
"First Name","Имя"
"Full Download / SVN Installation","Полностью загруженная версия / SVN установка"
"Get ready to experience Open-Source eCommerce Evolved.","Благодарим Вас за использование Magento!"
"Go to Backend","Административный интерфейс"
"Go to Frontend","Витрина"
"Having trouble installing Magento?","Проблемы с установкой Magento?"
"Help Us to Keep Magento Healthy","Помогите сделать Российскую сборку Magento лучше"
"Host","сервер базы данных"
"I agree to the above terms and conditions.","Я ознакомился"
"If you are a developer and would like to have the latest public updates, choose this option.","Если Вы являетесь разработчиком и хотели бы получать последние общедоступные обновления, выберите этот параметр."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Если Вы запускаете php как cgi, Ваши php процессы могут работать под одним и тем же пользователем, что и при закачке файлов Magento на сервер."
"If you are running the install wizard over a previously downloaded and installed Magento installation, proceed with this method.","Если Вы запустили мастер установки поверх ранее скачанной и установленной версии Magento, продолжайте этот метод."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Если Вы не хотите или не можете разрешить запись в каталоги Вашему web-процессу, можете использовать исполняемый файл PEAR, расположенный в корневой папке установки Magento."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Если Вы скачали полную версию или установили Magento через SVN, Вы должны пропустить процесс установки и проверки пакетов, нажав на кнопку ниже."
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","Если Вы хотите управлять пакетами Magento через административный web-интерфейс, у Вас должны быть права на запись для всех файлов и папок Magento."
"If your server is running on MS Windows, most probably you will not need to change anything.","Если Ваш сервер работает на MS windows, скорее всего вам не потребуется что-то менять."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","В остальных случаях вам будет необходимо установить права на запись файлов Magento для пользователя, от имени которого будет запущен процесс веб-сервера."
"Installation","Установка"
"Installation Guide","Руководство по установке"
"Last Name","Фамилия"
"License Agreement","Политика лицензирования"
"Locale","язык интерфейса"
"Locale settings",""
"Localization","Региональные настройки"
"Login Information","системное имя и пароль"
"Magento","Magento"
"Magento Connect Manager Deployment","Magento Connect Manager Deployment"
"Magento Installation Wizard","Мастер установки Magento"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Торговая марка Magento принадлежит компании Magento Inc. Copyright &copy; %s Magento Inc."
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","Вы можете, если хотите, задать на этой странице шафровальный ключ, который Magento будет использовать для шифрования паролей, банковских карт и другой защищённой информации. Однако, лучше всего оставить это поле пустым, тогда Magento создаст хороший шифровальный ключ самостоятельно."
"Manual Downloads and Upgrades","Скачивания и обновления вручную"
"One of PHP Extensions ""%s"" must be loaded.","Одно из PHP расширений «%s» должно быть загружено."
"PHP Extension '%s' loaded","PHP расширение «%s» загружено"
"PHP extension ""%s"" must be loaded.","PHP расширение «%s» должно быть загружено."
"Package Management through the Web","Управление пакетами через интернет"
"Password","Пароль"
"Password Confirmation","Подтверждение пароля"
"Path ""%s"" must be writable.","Путь «%s» должен иметь права на запись."
"Personal Information","личные данные"
"Please correct the user data and try again.","Пожалуйста, исправьте данные пользователя и повторите попытку."
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","Убедитесь, что <code>mod_rewrite</code> включен в настройках Apache."
"Please note that it is much less stable than beta.","Имейте в виду, данные обновления менее стабильные по сравнению с бета-версиями."
"Please note that only UNIX, Linux and Mac OS X shells are currently supported. For Windows use the '%s' option.","Имейте в виду, что в настоящее время поддерживаются только оболочки UNIX, Linux и Mac OSX. Для Windows используйте параметр «%s»."
"Please set all required settings before clicking Continue","Пожалуйста, выполните все необходимые изменения и нажмите кнопку 'Продолжить'"
"Preferred stability: %s","Желаемый уровень стабильности: %s"
"Proceed With Automatic Download (%s)","Приступить к автоматическому скачиванию (%s)"
"Provide a complete base URL for SSL connection. For example: %s","Например: %s"
"Report All Bugs","Российская сборка Magento"
"Required Fields","обязательные поля"
"Response from server isn\'t valid.","неверный ответ от сервера."
"Run admin interface with SSL","использовать HTTPS для административной части?"
"Run this in your shell from Magento root folder:","Запустите это в Вашей оболочке из корневой папки Magento:"
"Save Session Data In","хранилище сессий:"
"Save Session Files In","Сохранять файлы сеанса в"
"Secure Base URL","Защищённый веб-адрес магазина"
"Session Storage Options","Параметры сессии"
"Setting preferred state to: %s","Установить предпочитаемое состояние к: %s"
"Skip Base URL Validation Before the Next Step","пропустить самопроверку доступности Magento по указанному веб-адресу?"
"Skip Secure URL validation before next step","пропустить самопроверку доступности Magento по указанному защищённому веб-адресу?"
"Tables Prefix","приставка для названий таблиц"
"The URL ""%s"" is invalid.","Неверный URL «%s»."
"The URL ""%s"" is not accessible.","Недоступен URL «%s»."
"The database server version does not match system requirements (required: %s, actual: %s).","Сервер базы данных не соответствует системным требованиям (требуется: %s, сейчас: %s)."
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","Префикс таблицы должен содержать только латинские буквы (a-z), цифры (0-9) или подчёркивания(_). Первый символ должен быть буквой."
"There was a problem installing Magento packages. Please read the log, correct errors and try again.","Возникли проблемы с установкой пакетов Magento. Пожалуйста, прочитайте журнал (log), исправьте ошибки и повторите попытку."
"Time Zone","часовой пояс"
"Use Secure URLs (SSL)","<a target='_blank' href='http://magento-forum.ru/topic/5145/'>использовать протокол HTTPS</a>?"
"Use Web Server (Apache) Rewrites","убирать ли «index.php» из адресов страниц?"
"User Name","системное имя для доступа к базе данных"
"User Password","пароль для доступа к базе данных"
"Username","Системное имя администратора"
"Validation","Проверка"
"Web access options","Параметры веб-интерфейса"
"Welcome","Добро пожаловать"
"Welcome to Magento's Installation Wizard","Установка Российской сборки Magento"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","Вы можете указать и порт, например: localhost:3307<br />Если Ваш Unix-подобный сервер использует нестандартный доменный сокет, то Вы можете указать его вместо имени сервера баз данных, например: /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Эта функция требует поддержки веб-сервера. Например, если Вы используете веб-сервер Apache, то вам потребуется модуль Apache mod_rewrite. Если не уверены в присутствии поддержки этой функции со стороны Вашего веб-сервера, то не включайте её."
"You're All Set","Установка завершена"
"You're All Set!","Установка завершена!"
