"If current category doesn't exist, go back to root category. This option is useful if sidebar menu should be displayed on pages with no current category (on pages other than category view). If set to “Yes” and if current category doesn't exist, menu will behave like <strong>Parent Category</strong> field was set to “Root” (it will display top-level categories).<br/><strong>Important:</strong> if set to ""No"", menu will not be displayed at all if there's no current category.","Текущего товарного раздела нет, например, для самодельных страниц.<br/>Если Вы укажете для опции значение «да», то для таких товарных разделов боковое меню будет отображаться от корневого товарного раздела.<br/>Если Вы укажете для опции значение «нет», то для таких товарных разделов боковое меню не будет отображаться вовсе."
"If enabled, will display menu item with icon as a link to the home page. This link will be displayed with the same colors as other menu items.","При значении «да» этот пункт меню будет содержать иконку. При значении «нет» иконка будет отсутствовать (например, будет будет отображаться только текст «Главная»)."
"If enabled, will display menu item with text ""Home"" as a link to the home page. This link will be displayed with the same colors as other menu items.","При значении «да» этот пункт меню будет содержать слово «Главная». При значении «нет» слово будет отсутствовать (например, будет будет отображаться только иконка)."
"If set to ""Yes"", a drop-down box of the top-level category will be aligned with the right edge of the menu bar if the right edge of the drop-down box sticks out of the menu bar area (i.e. if it's further to the right than the menu bar). If a drop-down box is wider than the menu bar, width of the drop-down box will be automatically reduced to match with the width of the menu bar. <br/>If set to ""No"", a drop-down box can stick out of the menu bar area.",""
"If set to ""Yes"", mobile menu will be collapsed on page load. If set to ""No"", mobile menu will not be collapsed and all the top-level items will be visible.","При значении «да» гармошка будет изначально (при загрузке страницы) сжата.<br/>При значении «нет» гармошка будет раскрыта: показывать пункты меню верхнего уровня."
"If you enabled sidebar menu, you may want to disable Magento's default category filter in Layered Navigation block (""Shop By"").",""
"Important: this option can affect performance. Use only if needed.","Включение этой опции может заметно замедлить отображение страниц магазина."
"In this section you can configure the vertical list of categories which can be displayed in sidebars.<br/><strong style=""color:red;"">Important:</strong><br/>use sidebar menu block code to display the sidebar menu inside any custom static block (and on any CMS page).<br/>The code is described in the <strong>User Guide</strong> (chapter 13).<br/><br/>","Вы можете настроить отображение бокового меню в боковой колонке страницы.<br/>Вы также можете отобразить боковое меню внутри любого самодельного блока и в любом месте любой самодельной страницы посредством специального макроса: <pre>{{block{\n}{\t}type='ultramegamenu/navigation'{\n}{\t}parent='<какие товарные разделы отображать>'{\n}{\t}depth='<максимальное количество уровней вложенности пунктов меню>'{\n}{\t}block_name='<заголовок блока>'{\n}{\t}template='infortis/ultramegamenu/categories.phtml'{\n}}}</pre><a href='http://magento-forum.ru/topic/4809/' style='color:rgb(234, 118, 1); margin-left:0;'>документация к модулю</a>"
"Label 1","Ярлык №1"
"Label 2","Ярлык №2"
"Lazy Loading","Отложить загрузку с сервера файлов логотипов до попадания карусели миниатюр в поле зрения пользователя?"
"Main Menu Bar","Отображать главное меню?"
"Main Menu Mode","Способ показа главного меню"
"Maximum Depth","Максимальное количество уровней вложенности пунктов меню"
"Menu","Меню"
"Menu Bar","Дополнительные настройки главного меню"
"Mobile","для маленьких экранов (гармошка)"
"Mobile Menu","Меню для маленьких экранов (гармошка)"
"Parent Category","Какие товарные разделы отображать в боковом меню?"
"Parent of current category - show current category and its siblings","показывать ветку текущего товарного раздела и соседние ветки"
"Parent of current category (no siblings) - show current category","показывать только ветку текущего товарного раздела"
"Product Page (Left Sidebar)","Страницы товаров.<br/>Левая боковая колонка"
"Product Page (Right Sidebar)","Страницы товаров.<br/>Правая боковая колонка"
"Root - show top-level categories","показывать полное меню (начиная от верхнего уровня иерархии)"
"Show Categories","Показывать ли в меню товарные разделы?"
"Show Category Blocks From X Levels of Categories","На скольких уровнях вложенности показывать самодельные блоки пунктов меню?"
"Show Number of Products","Показывать ли количества товаров рядом с названиями товарных разделов?"
"Sidebar Menu","Боковое меню"
"Sidebar menu can be hidden on mobile devices (if browser viewport is narrower than 768 pixels). All categories are displayed in the top main menu by default so with this option you can save some space on mobile devices.","Скрывает боковое меню с экранов уже 768 пикселей."
"Single Icon as Home Link","Показывать только иконку?"
"Specify number of levels of categories (counting from the top level) for which category blocks will be displayed in the mobile menu. E.g. enter <em>1</em> to display blocks of 1st-level categories, enter <em>2</em> to display blocks of 1st-level and 2nd-level categories etc. Enter <em>0</em> to hide blocks of all categories. The allowed range is from <em>0</em> to <em>5</em>. Enter <em>0</em> to hide blocks of all categories on all levels.","При значении «0» в режиме «гармошка» самодельные блоки меню отображаться не будут.<br/>При значении «1» в режиме «гармошка» самодельные блоки будут отображаться только на верхнем уровне иерархии.<br/>При значении «2» в режиме «гармошка» самодельные блоки будут отображаться только на двух верхних уровнях иерархии.<br/>И т.п."
"The menu will only contain children (subcategories) of the selected parent category.",""
"This block title will be used if current category doesn't exist.","Текущего товарного раздела нет, например, для самодельных страниц."
"This parameter controls how many levels in the hierarchy of Categories (starting from the parent category) are to be included in the menu. Menu with a Maximum Depth of 1 will just be an un-nested list of categories from a single level (with none of the subcategories displayed). The default value is 0, it will display all subcategories.","При значении «0» меню будет содержать все уровни вложенности."
"Threshold","Ширина экрана (в пикселях), меньше которой меню переходит режим «гармошка»"
"Width of the browser viewport (in pixels), below which the drop-down menu turns into a mobile menu (collapsible accordion) dedicated for mobile devices. <strong>Important</strong>: threshold is needed only if the menu is in <strong>Drop-down/Mobile</strong> mode. Values below 960 are not recommended - dropdown menus usually don't look good on narrow screens.","Значение принимается во внимание, только когда опция «Способ показа главного меню» в разделе «Основное» имеет значение «оба режима: обычный и гармошка»."
